Player,AVG,position,year,search_full_name,player_id
Bilal Powell ,138.0,RB,2018,bilalpowell,818
Chris Thompson,138.3,RB,2018,christhompson,1502
Derek Carr,138.7,QB,2018,derekcarr,2028
Devontae Booker,139.0,RB,2018,devontaebooker,3209
Matt Breida ,139.7,RB,2018,mattbreida,4455
Dak Prescott,141.7,QB,2018,dakprescott,3294
Keelan Cole Sr.,142.7,WR,2018,keelancole,4622
Calvin Ridley,143.7,WR,2018,calvinridley,4981
Tyler Lockett,146.0,WR,2018,tylerlockett,2374
Latavius Murray,146.3,RB,2018,lataviusmurray,1476
Jameis Winston,146.7,QB,2018,jameiswinston,2306
Adrian Peterson,147.0,RB,2018,adrianpeterson,184
Michael Gallup,149.0,WR,2018,michaelgallup,5038
Josh Doctson,150.7,WR,2018,joshdoctson,3178
Austin Seferian-Jenkins,153.0,TE,2018,austinseferianjenkins,2222
Eric Ebron,155.3,TE,2018,ericebron,2118
Cameron Brate,156.0,TE,2018,cameronbrate,2214
John Brown,156.3,WR,2018,johnbrown,2238
Chris Godwin Jr.,157.0,WR,2018,chrisgodwin,4037
Rishard Matthews,157.7,WR,2018,rishardmatthews,1046
D'Onta Foreman,158.0,RB,2018,dontaforeman,4111
Anthony Miller,158.3,WR,2018,anthonymiller,5013
Eli Manning,160.7,QB,2018,elimanning,188
LeGarrette Blount,162.3,RB,2018,legarretteblount,730
Jared Cook,162.7,TE,2018,jaredcook,367
Austin Hooper,163.3,TE,2018,austinhooper,3202
Jordan Wilkins,163.7,RB,2018,jordanwilkins,5100
Blake Bortles,163.7,QB,2018,blakebortles,1979
Dez Bryant ,164.0,WR,2018,dezbryant,574
Charles Clay,164.7,TE,2018,charlesclay,801
Dede Westbrook,164.7,WR,2018,dedewestbrook,4146
Andy Dalton,166.7,QB,2018,andydalton,829
Austin Ekeler,167.0,RB,2018,austinekeler,4663
Case Keenum,167.0,QB,2018,casekeenum,1737
Marqise Lee ,168.0,WR,2018,marqiselee,1987
Mitchell Trubisky,168.3,QB,2018,mitchelltrubisky,3976
Nyheim Miller-Hines,169.0,RB,2018,nyheimmillerhines,5347
Paul Richardson Jr. ,170.0,WR,2018,paulrichardson,2279
DeSean Jackson,173.7,WR,2018,deseanjackson,147
Mohamed Sanu Sr.,174.0,WR,2018,mohamedsanu,1071
Mike Gesicki,176.0,TE,2018,mikegesicki,4993
Benjamin Watson,176.7,TE,2018,benjaminwatson,663
Tyrell Williams,177.3,WR,2018,tyrellwilliams,2583
Alfred Morris,177.7,RB,2018,alfredmorris,1170
Doug Martin,179.0,RB,2018,dougmartin,1195
John Ross,180.3,WR,2018,johnross,4038
Ricky Seals-Jones,181.3,TE,2018,rickysealsjones,4531
Vance McDonald,183.0,TE,2018,vancemcdonald,1587
Ted Ginn Jr.,183.3,WR,2018,tedginn,695
T.J. Yeldon,185.7,RB,2018,tjyeldon,2341
Martavis Bryant ,186.3,WR,2018,martavisbryant,1916
Geronimo Allison ,187.0,WR,2018,geronimoallison,3503
Courtland Sutton,194.0,WR,2018,courtlandsutton,5045
Samaje Perine,194.3,RB,2018,samajeperine,4147
Javorius Allen,195.0,RB,2018,javoriusallen,2430
Christian Kirk,196.0,WR,2018,christiankirk,4950
Tyrod Taylor,196.7,QB,2018,tyrodtaylor,827
James Conner,197.3,RB,2018,jamesconner,4137
Ryan Tannehill,198.0,QB,2018,ryantannehill,1049
Spencer Ware,199.0,RB,2018,spencerware,1601
Danny Amendola,199.3,WR,2018,dannyamendola,491
Hayden Hurst,199.7,TE,2018,haydenhurst,4973
Frank Gore ,200.7,RB,2018,frankgore,232
James Washington,203.0,WR,2018,jameswashington,5024
Donte Moncrief,204.0,WR,2018,dontemoncrief,1971
Mike Wallace ,205.3,WR,2018,mikewallace,365
Joe Flacco,208.0,QB,2018,joeflacco,19
Taywan Taylor,209.7,WR,2018,taywantaylor,4125
Ryan Grant ,211.0,WR,2018,ryangrant,2093
Chris Ivory,212.3,RB,2018,chrisivory,717
Quincy Enunwa,215.7,WR,2018,quincyenunwa,1854
Robert Kelley,219.3,RB,2018,robertkelley,
Baker Mayfield,221.3,QB,2018,bakermayfield,4892
Sam Darnold,223.7,QB,2018,samdarnold,4943
Sam Bradford,224.0,QB,2018,sambradford,621
Vernon Davis,225.3,TE,2018,vernondavis,200
Kalen Ballage,225.3,RB,2018,kalenballage,4994
Darren Sproles,226.3,RB,2018,darrensproles,246
John Kelly Jr.,227.7,RB,2018,johnkelly,5076
Kenneth Dixon,230.7,RB,2018,kennethdixon,3208
Antonio Gates,232.0,TE,2018,antoniogates,322
Tre'Quan Smith,232.7,WR,2018,trequansmith,5026
Dallas Goedert,233.0,TE,2018,dallasgoedert,5022
Albert Wilson ,235.3,WR,2018,albertwilson,2025
Terrelle Pryor Sr.,235.7,WR,2018,terrellepryor,1020
Jake Butt ,236.7,TE,2018,jakebutt,4151
Chase Edmonds,238.0,RB,2018,chaseedmonds,5000
Cole Beasley,239.0,WR,2018,colebeasley,1144
Phillip Dorsett II,239.7,WR,2018,phillipdorsett,2334
Lamar Jackson,240.3,QB,2018,lamarjackson,4881
Luke Willson,246.3,TE,2018,lukewillson,1603
Brandon Marshall,248.0,WR,2018,brandonmarshall,648
Rod Smith,249.3,RB,2018,rodsmith,
Jonathan Stewart,251.7,RB,2018,jonathanstewart,218
Cordarrelle Patterson,252.3,RB,2018,cordarrellepatterson,1535
Tyler Kroft ,252.7,TE,2018,tylerkroft,2390
Nick Foles,253.3,QB,2018,nickfoles,1029
Wayne Gallman Jr.,255.3,RB,2018,waynegallman,4150
Antonio Callaway,256.0,WR,2018,antoniocallaway,5310
Corey Coleman,258.7,WR,2018,coreycoleman,3177
Jermaine Kearse,258.7,WR,2018,jermainekearse,1290
Dante Pettis,258.7,WR,2018,dantepettis,4992
Josh Allen,260.3,QB,2018,joshallen,4984
Ryan Griffin,261.0,TE,2018,ryangriffin,1425
Jonathan Williams,261.0,RB,2018,jonathanwilliams,3312
Terrance Williams,263.0,WR,2018,terrancewilliams,1490
Corey Grant ,263.0,RB,2018,coreygrant,2729
Gerald Everett,263.3,TE,2018,geraldeverett,4089
Josh Rosen,263.3,QB,2018,joshrosen,4863
Mike Gillislee,263.7,RB,2018,mikegillislee,1353
Taylor Gabriel,264.0,WR,2018,taylorgabriel,1903
Nick Vannett,264.3,TE,2018,nickvannett,3258
Hunter Henry,239.5,TE,2018,hunterhenry,3214
Jaron Brown,267.0,WR,2018,jaronbrown,1684
Ameer Abdullah,267.3,RB,2018,ameerabdullah,2359
Jake Kumerow,276.7,WR,2018,jakekumerow,2821
C.J. Prosise ,269.0,RB,2018,cjprosise,3204
Kevin White ,269.7,WR,2018,kevinwhite,2312
Tavon Austin,269.7,WR,2018,tavonaustin,1567
Elijah McGuire,273.0,RB,2018,elijahmcguire,4263
Jaylen Samuels,273.7,RB,2018,jaylensamuels,5107
Willie Snead,274.0,WR,2018,williesnead,1911
Virgil Green,275.0,TE,2018,virgilgreen,868
Phillip Lindsay,286.0,RB,2018,philliplindsay,5170
Jordan Matthews,208.0,TE,2018,jordanmatthews,1800
DJ Chark Jr.,282.0,WR,2018,djchark,4951
Zay Jones,282.7,WR,2018,zayjones,4080
Tyler Higbee,284.7,TE,2018,tylerhigbee,3271
Travis Benjamin,283.7,WR,2018,travisbenjamin,1077
Trent Taylor,283.7,WR,2018,trenttaylor,4218
Torrey Smith,285.7,WR,2018,torreysmith,826
Alfred Blue,298.0,RB,2018,alfredblue,1944
Jesse James,286.7,TE,2018,jessejames,2463
Ryan Fitzpatrick,321.0,QB,2018,ryanfitzpatrick,333
Boston Scott,273.0,RB,2018,bostonscott,5122
Rico Gathers,275.0,TE,2018,ricogathers,3372
Tyler Boyd,290.7,WR,2018,tylerboyd,3225
Chris Warren,288.0,RB,2018,chriswarren,5587
Josh McCown,292.7,QB,2018,joshmccown,208
Curtis Samuel,292.7,WR,2018,curtissamuel,4082
Chester Rogers,282.0,WR,2018,chesterrogers,3582
Chad Williams,298.3,WR,2018,chadwilliams,4128
Marcus Murphy ,311.3,RB,2018,marcusmurphy,2529
Christine Michael,301.0,RB,2018,christinemichael,1596
Jonnu Smith ,285.5,TE,2018,jonnusmith,4144
Jalen Richard,304.0,RB,2018,jalenrichard,3868
Laquon Treadwell,292.0,WR,2018,laquontreadwell,3155
Keke Coutee,287.0,WR,2018,kekecoutee,5007
Jordan Akins,315.7,TE,2018,jordanakins,5032
Ed Dickson,289.5,TE,2018,eddickson,701
Jeff Heuerman ,317.0,TE,2018,jeffheuerman,2397
Adam Shaheen,268.0,TE,2018,adamshaheen,4085
Marquez Valdes-Scantling,305.0,WR,2018,marquezvaldesscantling,5086
Blake Jarwin,297.0,TE,2018,blakejarwin,4571
AJ McCarron,311.0,QB,2018,ajmccarron,1895
Bo Scarbrough,295.0,RB,2018,boscarbrough,5112
Brice Butler,295.5,WR,2018,bricebutler,1471
Jacob Hollister,318.5,TE,2018,jacobhollister,4421
J.J. Nelson,303.0,WR,2018,jjnelson,2462
Stephen Anderson,297.5,TE,2018,stephenanderson,3496
Bruce Ellington,334.0,WR,2018,bruceellington,2255
Malcolm Brown ,313.0,RB,2018,malcolmbrown,2588
Javon Wims,333.0,WR,2018,javonwims,5111
J'Mon Moore,304.0,WR,2018,jmonmoore,5006
David Moore,360.5,WR,2018,davidmoore,4274
Tony Romo,289.0,QB,2018,tonyromo,142
DeAndre Washington,335.5,RB,2018,deandrewashington,3300
Orleans Darkwa,290.0,RB,2018,orleansdarkwa,1819
Braxton Miller,290.0,WR,2018,braxtonmiller,3203
Jacquizz Rodgers,334.5,RB,2018,jacquizzrodgers,949
Wendell Smallwood,317.5,RB,2018,wendellsmallwood,3309
Mark Andrews,316.0,TE,2018,markandrews,5012
Equanimeous St. Brown,307.0,WR,2018,equanimeousstbrown,5323
Justin Jackson,297.0,RB,2018,justinjackson,5131
Garrett Celek,312.5,TE,2018,garrettcelek,1223
J.D. McKissic,319.0,RB,2018,jdmckissic,3664
Kyle Juszczyk,318.0,RB,2018,kylejuszczyk,
Teddy Bridgewater,330.0,QB,2018,teddybridgewater,2152
Chris Herndon,338.5,TE,2018,chrisherndon,5009
Calvin Johnson,303.0,WR,2018,calvinjohnson,240
Malcolm Mitchell,303.0,WR,2018,malcolmmitchell,3273
Jacoby Brissett,331.5,QB,2018,jacobybrissett,3257
Elijhaa Penny,305.0,RB,2018,elijhaapenny,3803
Kamar Aiken,386.0,WR,2018,kamaraiken,794
De'Angelo Henderson Sr.,306.0,RB,2018,deangelohenderson,4239
Mark Walton,308.0,RB,2018,markwalton,4997
Joe Williams,311.0,RB,2018,joewilliams,4042
Kendall Wright,312.0,WR,2018,kendallwright,1097
Adam Humphries,314.5,WR,2018,adamhumphries,2822
Seth DeValve,381.0,TE,2018,sethdevalve,3296
Cameron Artis-Payne,321.0,RB,2018,cameronartispayne,2477
Josh Reynolds,326.0,WR,2018,joshreynolds,4171
Michael Roberts,329.0,TE,2018,michaelroberts,4164
Henry Krieger-Coble,332.0,TE,2018,henrykriegercoble,3485
Mack Hollins,335.0,WR,2018,mackhollins,4177
Jeremy Maclin ,344.0,WR,2018,jeremymaclin,411
Charles Sims,346.0,RB,2018,charlessims,2223
Josh Adams,347.0,RB,2018,joshadams,5136
Marcedes Lewis,348.0,TE,2018,marcedeslewis,111
Brandon LaFell ,349.0,WR,2018,brandonlafell,613
Kapri Bibbs,351.0,RB,2018,kapribibbs,2001
Kenny Britt,354.0,WR,2018,kennybritt,366
Amara Darboh,355.0,WR,2018,amaradarboh,4139
Terrance West,356.0,RB,2018,terrancewest,1912
Jeremy McNichols,357.0,RB,2018,jeremymcnichols,4219
Jeremy Kerley,358.0,WR,2018,jeremykerley,817
Chris Thompsons,359.0,WR,2018,christhompsons,
Deonte Thompson,361.0,WR,2018,deontethompson,1061
Charcandrick West,362.0,RB,2018,charcandrickwest,2024
Mike Davis,364.0,RB,2018,mikedavis,2431
Akrum Wadley,365.0,RB,2018,akrumwadley,5195
Thomas Rawls,368.0,RB,2018,thomasrawls,2585
Kevin Hogan,369.0,QB,2018,kevinhogan,3318
Carlos Henderson,371.0,WR,2018,carloshenderson,4108
DaeSean Hamilton,374.0,WR,2018,daeseanhamilton,4998
Demarcus Robinson,375.0,WR,2018,demarcusrobinson,3286
Josh Hill,378.0,TE,2018,joshhill,1777
Ryan Switzer,379.0,WR,2018,ryanswitzer,4162
Geoff Swaim ,380.0,TE,2018,geoffswaim,2545
Robert Turbin ,381.0,RB,2018,robertturbin,1232
Trenton Cannon,383.0,RB,2018,trentoncannon,5123
Braxton Berrios,385.0,WR,2018,braxtonberrios,5121
Ian Thomas,386.0,TE,2018,ianthomas,4995
Damien Williams,387.0,RB,2018,damienwilliams,1833
Hakeem Valles,388.0,TE,2018,hakeemvalles,3612
Ito Smith ,389.0,RB,2018,itosmith,5004
Trey Edmunds,391.0,RB,2018,treyedmunds,4696
Roc Thomas,392.0,RB,2018,rocthomas,5274
Brandon Coleman,393.0,WR,2018,brandoncoleman,2196
Cody Latimer,394.0,WR,2018,codylatimer,2004
Jakeem Grant Sr.,395.0,WR,2018,jakeemgrant,3342
Rashard Higgins,396.0,WR,2018,rashardhiggins,3328
Jermaine Gresham,397.0,TE,2018,jermainegresham,530
Coby Fleener,398.0,TE,2018,cobyfleener,1107
Dion Sims,399.0,TE,2018,dionsims,1357
Auden Tate,400.0,WR,2018,audentate,5130
Chad Hansen,401.0,WR,2018,chadhansen,4175
Mason Rudolph,402.0,QB,2018,masonrudolph,4972
Chris Conley,403.0,WR,2018,chrisconley,2381
Tajae Sharpe,404.0,WR,2018,tajaesharpe,3297
Niles Paul,405.0,TE,2018,nilespaul,918
Nick Boyle,406.0,TE,2018,nickboyle,2474
Benny Cunningham Jr.,407.0,RB,2018,bennycunningham,1564
Dalton Schultz,408.0,TE,2018,daltonschultz,5001
Armanti Foreman,409.0,WR,2018,armantiforeman,5401
T.J. Logan,410.0,RB,2018,tjlogan,4186
Ray-Ray McCloud,411.0,WR,2018,rayraymccloud,5096
Brent Celek,413.0,TE,2018,brentcelek,221
Richie James Jr.,414.0,WR,2018,richiejames,5137
Lamar Jordan,416.0,QB,2018,lamarjordan,5239
Shelton Gibson,417.0,WR,2018,sheltongibson,4214
Charone Peake,418.0,WR,2018,charonepeake,3396
Kenneth Farrow,419.0,RB,2018,kennethfarrow,3532
Allen Lazard,421.0,WR,2018,allenlazard,5185
Andre Ellington,422.0,RB,2018,andreellington,1575
Jordan Leggett,423.0,TE,2018,jordanleggett,4153
Dwayne Allen,424.0,TE,2018,dwayneallen,1105
Russell Shepard,425.0,WR,2018,russellshepard,1333
Raheem Mostert,426.0,RB,2018,raheemmostert,2749
Brian Hoyer,427.0,QB,2018,brianhoyer,345
Derek Carrier,428.0,TE,2018,derekcarrier,1718
Keith Ford,429.0,RB,2018,keithford,5624
Richard Rodgers,430.0,TE,2018,richardrodgers,2146
Zach Zenner,431.0,RB,2018,zachzenner,2560
ArDarius tewart,434.0,WR,2018,ardariustewart,
Kerwynn Williams,435.0,RB,2018,kerwynnwilliams,1441
DeShone Kizer,436.0,QB,2018,deshonekizer,4026
Travaris Cadet,437.0,RB,2018,travariscadet,1185
Trevor Siemian,438.0,QB,2018,trevorsiemian,2549
Aaron Ripkowski,439.0,RB,2018,aaronripkowski,
C.J. Fiedorowicz,440.0,TE,2018,cjfiedorowicz,1951
Chad Beebe,441.0,WR,2018,chadbeebe,5570
Nick O'Leary,442.0,TE,2018,nickoleary,2495
Clive Walford,443.0,TE,2018,clivewalford,2373
Darren Fells,444.0,TE,2018,darrenfells,1592
Austin Davis,445.0,QB,2018,austindavis,1200
Dan Arnold,446.0,TE,2018,danarnold,4741
Jeff Janis,447.0,WR,2018,jeffjanis,2140
Jamaal Charles,449.0,RB,2018,jamaalcharles,323
Stevan Ridley,450.0,RB,2018,stevanridley,811
Gehrig Dieter,451.0,WR,2018,gehrigdieter,4489
Chad Kelly,452.0,QB,2018,chadkelly,4051
Seth Roberts,453.0,WR,2018,sethroberts,2039
Daurice Fountain,454.0,WR,2018,dauricefountain,5102
Marcus Johnson,455.0,WR,2018,marcusjohnson,3445
Trey Quinn,456.0,WR,2018,treyquinn,5139
Jordan Lasley,457.0,WR,2018,jordanlasley,5070
Neal Sterling,458.0,TE,2018,nealsterling,2519
Kendrick Bourne,459.0,WR,2018,kendrickbourne,4454
Terron Ward,460.0,RB,2018,terronward,2621
Aldrick Robinson,461.0,WR,2018,aldrickrobinson,919
Shane Vereen,462.0,RB,2018,shanevereen,814
Ralph Webb,463.0,RB,2018,ralphwebb,5192
C.J. Beathard,464.0,QB,2018,cjbeathard,4127
A.J. Derby,465.0,TE,2018,ajderby,2503
Demetrius Harris ,466.0,TE,2018,demetriusharris,1619
Byron Marshall,468.0,RB,2018,byronmarshall,3491
Keith Smith,469.0,RB,2018,keithsmith,
Davis Webb,470.0,QB,2018,daviswebb,4061
Troy Fumagalli,471.0,TE,2018,troyfumagalli,5092
Paul Perkins,472.0,RB,2018,paulperkins,3211
Tion Green,474.0,RB,2018,tiongreen,4596
Justin Hunter ,475.0,WR,2018,justinhunter,1418
Zach Pascal,476.0,WR,2018,zachpascal,4319
Zach Line,477.0,RB,2018,zachline,
Brett Hundley,478.0,QB,2018,bretthundley,2450
Josh Malone,479.0,WR,2018,joshmalone,4160
George Winn,480.0,RB,2018,georgewinn,1681
Robert Foster,481.0,WR,2018,robertfoster,5250
Mike Boone,482.0,RB,2018,mikeboone,5209
Erik Swoope,483.0,TE,2018,erikswoope,1975
Tyler Ervin,484.0,RB,2018,tylerervin,3280
Breshad Perriman,485.0,WR,2018,breshadperriman,2331
Darrius Heyward-Bey,486.0,WR,2018,darriusheywardbey,394
Jarius Wright,487.0,WR,2018,jariuswright,1215
Cam Sims,488.0,WR,2018,camsims,5432
Chase Daniel,489.0,QB,2018,chasedaniel,490
Noah Brown,490.0,WR,2018,noahbrown,4234
Kenjon Barner,491.0,RB,2018,kenjonbarner,1546
Tavarres King,492.0,WR,2018,tavarresking,1456
Chris Moore,493.0,WR,2018,chrismoore,3269
Branden Oliver,494.0,RB,2018,brandenoliver,2050
Dwayne Washington,495.0,RB,2018,dwaynewashington,3391
Donnel Pumphrey,496.0,RB,2018,donnelpumphrey,4178
Saquon Barkley,1.0,RB,2019,saquonbarkley,4866
Christian McCaffrey,2.0,RB,2019,christianmccaffrey,4034
Alvin Kamara,3.0,RB,2019,alvinkamara,4035
Ezekiel Elliott,4.0,RB,2019,ezekielelliott,3164
DeAndre Hopkins,5.0,WR,2019,deandrehopkins,1426
David Johnson,6.3,RB,2019,davidjohnson,2391
Le'Veon Bell,7.3,RB,2019,leveonbell,1408
Davante Adams,8.0,WR,2019,davanteadams,2133
James Conner,10.3,RB,2019,jamesconner,4137
Nick Chubb,10.7,RB,2019,nickchubb,4988
Julio Jones,10.7,WR,2019,juliojones,947
Michael Thomas,12.3,WR,2019,michaelthomas,3199
Travis Kelce,12.3,TE,2019,traviskelce,1466
Odell Beckham Jr.,13.3,WR,2019,odellbeckham,2078
JuJu Smith-Schuster,14.3,WR,2019,jujusmithschuster,4040
Dalvin Cook,16.7,RB,2019,dalvincook,4029
Todd Gurley,17.0,RB,2019,toddgurley,2315
Tyreek Hill,17.7,WR,2019,tyreekhill,3321
Joe Mixon,19.0,RB,2019,joemixon,4018
Mike Evans,19.7,WR,2019,mikeevans,2216
Antonio Brown,21.0,WR,2019,antoniobrown,536
Patrick Mahomes II,21.7,QB,2019,patrickmahomes,4046
Leonard Fournette,23.3,RB,2019,leonardfournette,3969
Adam Thielen,25.3,WR,2019,adamthielen,1689
George Kittle,26.3,TE,2019,georgekittle,4217
Kerryon Johnson,26.3,RB,2019,kerryonjohnson,5068
Keenan Allen,26.7,WR,2019,keenanallen,1479
Damien Williams,28.7,RB,2019,damienwilliams,1833
Aaron Jones Sr.,29.3,RB,2019,aaronjones,4199
Zach Ertz,29.7,TE,2019,zachertz,1339
Devonta Freeman,30.3,RB,2019,devontafreeman,2168
Stefon Diggs,33.0,WR,2019,stefondiggs,2449
Amari Cooper,33.7,WR,2019,amaricooper,2309
Josh Jacobs,34.0,RB,2019,joshjacobs,5850
Chris Carson ,35.3,RB,2019,chriscarson,4273
Marlon Mack,37.7,RB,2019,marlonmack,4152
Julian Edelman,37.7,WR,2019,julianedelman,344
Chris Godwin Jr.,39.3,WR,2019,chrisgodwin,4037
Derrick Henry,39.7,RB,2019,derrickhenry,3198
Brandin Cooks,40.3,WR,2019,brandincooks,2197
David Montgomery,41.0,RB,2019,davidmontgomery,5892
T.Y. Hilton,42.0,WR,2019,tyhilton,1110
Sony Michel,43.0,RB,2019,sonymichel,4962
Kenny Golladay,43.7,WR,2019,kennygolladay,4131
Mark Ingram,44.7,RB,2019,markingram,956
Robert Woods,46.0,WR,2019,robertwoods,1352
Tyler Lockett,46.0,WR,2019,tylerlockett,2374
Melvin Gordon,47.3,RB,2019,melvingordon,2320
Cooper Kupp,50.0,WR,2019,cooperkupp,4039
Deshaun Watson,50.7,QB,2019,deshaunwatson,4017
James White,52.7,RB,2019,jameswhite,1848
Phillip Lindsay,53.0,RB,2019,philliplindsay,5170
Calvin Ridley,54.0,WR,2019,calvinridley,4981
Tyler Boyd,54.3,WR,2019,tylerboyd,3225
O.J. Howard,55.3,TE,2019,ojhoward,4055
Tevin Coleman,57.0,RB,2019,tevincoleman,2378
Evan Engram,57.7,TE,2019,evanengram,4066
DJ Moore,58.7,WR,2019,djmoore,4983
Aaron Rodgers,60.7,QB,2019,aaronrodgers,96
Tarik Cohen,63.7,RB,2019,tarikcohen,4157
Miles Sanders,63.7,RB,2019,milessanders,6151
Austin Ekeler,64.0,RB,2019,austinekeler,4663
Allen Robinson,64.3,WR,2019,allenrobinson,1992
A.J. Green ,65.3,WR,2019,ajgreen,830
Hunter Henry,65.3,TE,2019,hunterhenry,3214
Alshon Jeffery ,68.3,WR,2019,alshonjeffery,1149
Baker Mayfield,68.3,QB,2019,bakermayfield,4892
Jarvis Landry,69.3,WR,2019,jarvislandry,1825
Robbie Chosen,71.0,WR,2019,robbiechosen,3423
Derrius Guice ,72.3,RB,2019,derriusguice,4949
Matt Ryan,73.3,QB,2019,mattryan,24
Duke Johnson Jr.,73.7,RB,2019,dukejohnson,2382
William Fuller,75.7,WR,2019,williamfuller,3157
Kenyan Drake,76.0,RB,2019,kenyandrake,3242
Jared Cook,77.3,TE,2019,jaredcook,367
Dede Westbrook,78.3,WR,2019,dedewestbrook,4146
Latavius Murray,79.3,RB,2019,lataviusmurray,1476
Carson Wentz,79.7,QB,2019,carsonwentz,3161
Christian Kirk,81.3,WR,2019,christiankirk,4950
Sammy Watkins,82.0,WR,2019,sammywatkins,1817
Josh Gordon,82.3,WR,2019,joshgordon,1244
Corey Davis,84.0,WR,2019,coreydavis,4036
Curtis Samuel,85.7,WR,2019,curtissamuel,4082
Vance McDonald,87.0,TE,2019,vancemcdonald,1587
Jared Goff,88.7,QB,2019,jaredgoff,3163
Sterling Shepard,89.7,WR,2019,sterlingshepard,3200
Rashaad Penny ,91.7,RB,2019,rashaadpenny,4985
Cam Newton ,92.3,QB,2019,camnewton,954
David Njoku,92.3,TE,2019,davidnjoku,4033
Devin Singletary,93.0,RB,2019,devinsingletary,6130
Matt Breida,94.0,RB,2019,mattbreida,4455
Marvin Jones Jr. ,95.0,WR,2019,marvinjones,1067
Drew Brees,96.3,QB,2019,drewbrees,289
Russell Wilson,97.3,QB,2019,russellwilson,1234
Royce Freeman,97.3,RB,2019,roycefreeman,5046
Marquez Valdes-Scantling,97.7,WR,2019,marquezvaldesscantling,5086
Courtland Sutton,98.3,WR,2019,courtlandsutton,5045
Darrell Henderson Jr.,100.0,RB,2019,darrellhenderson,5916
Jameis Winston,100.3,QB,2019,jameiswinston,2306
Dante Pettis,101.0,WR,2019,dantepettis,4992
Jordan Howard,101.0,RB,2019,jordanhoward,3306
LeSean McCoy,101.7,RB,2019,leseanmccoy,676
Emmanuel Sanders,102.7,WR,2019,emmanuelsanders,538
Eric Ebron ,103.3,TE,2019,ericebron,2118
Kyler Murray,104.0,QB,2019,kylermurray,5849
Larry Fitzgerald,104.7,WR,2019,larryfitzgerald,223
Ben Roethlisberger ,105.0,QB,2019,benroethlisberger,138
Lamar Jackson,105.0,QB,2019,lamarjackson,4881
Geronimo Allison,106.0,WR,2019,geronimoallison,3503
James Washington,111.0,WR,2019,jameswashington,5024
Austin Hooper,112.3,TE,2019,austinhooper,3202
DeSean Jackson ,117.0,WR,2019,deseanjackson,147
Jaylen Samuels,118.0,RB,2019,jaylensamuels,5107
Kalen Ballage ,118.3,RB,2019,kalenballage,4994
Philip Rivers,119.3,QB,2019,philiprivers,331
Michael Gallup,119.7,WR,2019,michaelgallup,5038
Delanie Walker ,121.3,TE,2019,delaniewalker,284
Tony Pollard,121.7,RB,2019,tonypollard,5967
Kirk Cousins,122.0,QB,2019,kirkcousins,1166
Dak Prescott,123.0,QB,2019,dakprescott,3294
Donte Moncrief,123.3,WR,2019,dontemoncrief,1971
Mark Andrews,124.3,TE,2019,markandrews,5012
Mitchell Trubisky,125.3,QB,2019,mitchelltrubisky,3976
Justice Hill,126.0,RB,2019,justicehill,5995
Dion Lewis,126.3,RB,2019,dionlewis,788
Justin Jackson,126.7,RB,2019,justinjackson,5131
Peyton Barber,127.3,RB,2019,peytonbarber,3594
Tyrell Williams,128.0,WR,2019,tyrellwilliams,2583
Tom Brady,128.7,QB,2019,tombrady,167
Golden Tate,132.0,WR,2019,goldentate,642
Anthony Miller,132.0,WR,2019,anthonymiller,5013
Darwin Thompson,133.3,RB,2019,darwinthompson,6178
Ronald Jones,133.7,RB,2019,ronaldjones,5052
Josh Allen,134.7,QB,2019,joshallen,4984
Mike Williams,135.0,WR,2019,mikewilliams,4068
John Brown,135.3,WR,2019,johnbrown,2238
Keke Coutee,136.0,WR,2019,kekecoutee,5007
Kareem Hunt,137.0,RB,2019,kareemhunt,4098
Kyle Rudolph,138.7,TE,2019,kylerudolph,943
Nyheim Miller-Hines,139.7,RB,2019,nyheimmillerhines,5347
Jamison Crowder,144.0,WR,2019,jamisoncrowder,2410
Adrian Peterson,144.0,RB,2019,adrianpeterson,184
Jimmy Garoppolo,145.0,QB,2019,jimmygaroppolo,1837
Trey Burton ,145.7,TE,2019,treyburton,1793
Alexander Mattison,145.7,RB,2019,alexandermattison,5987
T.J. Hockenson,147.3,TE,2019,tjhockenson,5844
Carlos Hyde,148.3,RB,2019,carloshyde,2257
DK Metcalf,149.3,WR,2019,dkmetcalf,5846
Jordan Reed,150.3,TE,2019,jordanreed,1500
Ito Smith ,153.3,RB,2019,itosmith,5004
Mecole Hardman Jr.,154.0,WR,2019,mecolehardman,5917
Chris Herndon IV ,155.3,TE,2019,chrisherndon,5009
Jimmy Graham,157.0,TE,2019,jimmygraham,616
Damien Harris,157.3,RB,2019,damienharris,5890
Sam Darnold,157.7,QB,2019,samdarnold,4943
Greg Olsen,158.0,TE,2019,gregolsen,58
Derek Carr,158.0,QB,2019,derekcarr,2028
Dallas Goedert,158.3,TE,2019,dallasgoedert,5022
Darren Waller,163.3,TE,2019,darrenwaller,2505
Matthew Stafford,164.3,QB,2019,matthewstafford,421
Tre'Quan Smith,165.7,WR,2019,trequansmith,5026
Adam Humphries,171.7,WR,2019,adamhumphries,2822
Devin Funchess ,173.7,WR,2019,devinfunchess,
Chris Thompson,174.0,RB,2019,christhompson,1502
Deebo Samuel Sr.,176.3,WR,2019,deebosamuel,5872
DeVante Parker,177.0,WR,2019,devanteparker,2319
Marquise Goodwin,177.3,WR,2019,marquisegoodwin,1346
Jack Doyle,177.3,TE,2019,jackdoyle,1706
Giovani Bernard,179.3,RB,2019,giovanibernard,1386
