AVG,year,player,fantasyPts,position,bucket,median,expected_diff,player_id
392.0,2021,Chad Henne,3.3,QB,6,12.3,-9.0,89
395.0,2021,Mike Glennon,46.9,QB,6,12.3,34.6,1559
1.0,2021,Christian McCaffrey,127.5,RB,0,239.4,-111.9,4034
2.0,2021,Dalvin Cook,208.3,RB,0,239.4,-31.1,4029
3.4,2021,Alvin Kamara,234.7,RB,0,239.4,-4.69999999999999,4035
3.9,2021,Derrick Henry,187.1,RB,0,239.4,-52.3,3198
5.2,2021,Ezekiel Elliott,247.9,RB,0,239.4,8.50000000000003,3164
10.6,2021,Saquon Barkley,150.6,RB,0,239.4,-88.8,4866
10.8,2021,Aaron Jones,231.0,RB,1,227.8,3.19999999999999,4199
10.9,2021,Austin Ekeler,345.8,RB,1,227.8,118.0,4663
11.3,2021,Jonathan Taylor,377.1,RB,1,227.8,149.3,6813
13.4,2021,Nick Chubb,217.2,RB,1,227.8,-10.6,4988
15.3,2021,Antonio Gibson,234.9,RB,1,227.8,7.09999999999999,6945
18.2,2021,Najee Harris,300.7,RB,1,227.8,72.9,7528
19.6,2021,Joe Mixon,289.9,RB,2,193.55,96.35,4018
24.2,2021,Clyde Edwards-Helaire,119.6,RB,2,193.55,-73.95,6820
32.1,2021,David Montgomery,199.0,RB,2,193.55,5.44999999999999,5892
32.7,2021,D'Andre Swift,210.9,RB,2,193.55,17.35,6790
35.9,2021,Chris Carson,50.1,RB,2,193.55,-143.45,4273
43.7,2021,Miles Sanders,117.2,RB,2,193.55,-76.35,6151
45.1,2021,Josh Jacobs,230.0,RB,3,169.05,60.95,5850
52.1,2021,Darrell Henderson Jr.,163.4,RB,3,169.05,-5.65000000000001,5916
55.3,2021,Mike Davis,144.2,RB,3,169.05,-24.85,2431
56.7,2021,Javonte Williams,206.9,RB,3,169.05,37.85,7588
58.3,2021,Myles Gaskin,175.6,RB,3,169.05,6.54999999999998,5980
58.5,2021,James Robinson,177.9,RB,3,169.05,8.84999999999999,6955
61.4,2021,Kareem Hunt,108.0,RB,4,151.8,-43.8,4098
68.2,2021,Chase Edmonds,145.3,RB,4,151.8,-6.5,5000
72.1,2021,Trey Sermon,28.3,RB,4,151.8,-123.5,7593
73.7,2021,Damien Harris,214.1,RB,4,151.8,62.3,5890
76.4,2021,Raheem Mostert,2.0,RB,4,151.8,-149.8,2749
87.8,2021,Michael Carter,156.4,RB,4,151.8,4.59999999999999,7607
88.9,2021,Ronald Jones,83.2,RB,5,150.3,-67.1,5052
91.9,2021,Melvin Gordon III,201.1,RB,5,150.3,50.8,2320
97.5,2021,AJ Dillon,187.6,RB,5,150.3,37.3,6828
99.9,2021,Zack Moss,107.2,RB,5,150.3,-43.1,6845
105.0,2021,Leonard Fournette,255.6,RB,5,150.3,105.3,3969
109.9,2021,James Conner,257.7,RB,5,150.3,107.4,4137
118.0,2021,Kenyan Drake,102.5,RB,6,106.55,-4.05,3242
118.4,2021,Jamaal Williams,119.8,RB,6,106.55,13.25,4149
119.6,2021,Tony Pollard,156.6,RB,6,106.55,50.05,5967
123.9,2021,Nyheim Miller-Hines,116.6,RB,6,106.55,10.05,5347
125.9,2021,Devin Singletary,197.8,RB,6,106.55,91.25,6130
126.0,2021,Sony Michel,148.3,RB,6,106.55,41.75,4962
130.0,2021,David Johnson,83.3,RB,7,89.5,-6.2,2391
139.3,2021,J.D. McKissic,127.9,RB,7,89.5,38.4,3664
148.3,2021,Alexander Mattison,127.9,RB,7,89.5,38.4,5987
149.0,2021,Rhamondre Stevenson,116.9,RB,7,89.5,27.4,7611
152.9,2021,Phillip Lindsay,45.4,RB,7,89.5,-44.1,5170
152.9,2021,Latavius Murray,103.6,RB,7,89.5,14.1,1476
153.1,2021,James White,31.2,RB,8,110.3,-79.1,1848
162.5,2021,Kenneth Gainwell,123.4,RB,8,110.3,13.1,
165.1,2021,Giovani Bernard,59.1,RB,8,110.3,-51.2,1386
166.6,2021,Tevin Coleman,51.5,RB,8,110.3,-58.8,2378
171.5,2021,Chuba Hubbard,139.6,RB,8,110.3,29.3,7594
174.8,2021,Damien Williams,60.7,RB,8,110.3,-49.6,1833
176.1,2021,Rashaad Penny,121.7,RB,9,83.85,37.85,4985
185.5,2021,Ty'Son Williams,41.9,RB,9,83.85,-41.95,7098
192.0,2021,Tony Jones Jr.,22.1,RB,9,83.85,-61.75,6984
196.5,2021,Darrel Williams,196.0,RB,9,83.85,112.15,5549
206.9,2021,Darrynton Evans,3.8,RB,9,83.85,-80.05,7064
209.0,2021,Jerick McKinnon,35.9,RB,9,83.85,-47.95,2161
215.0,2021,Devontae Booker,144.1,RB,10,74.3,69.8,3209
216.0,2021,Boston Scott,100.6,RB,10,74.3,26.3,5122
217.0,2021,Malcolm Brown,22.5,RB,10,74.3,-51.8,2588
221.0,2021,Ty Johnson,119.0,RB,10,74.3,44.7,6039
223.5,2021,Carlos Hyde,49.8,RB,10,74.3,-24.5,2257
225.0,2021,Mark Ingram II,110.6,RB,10,74.3,36.3,956
229.0,2021,Wayne Gallman,13.5,RB,11,56.85,-43.35,4150
230.5,2021,Marlon Mack,12.9,RB,11,56.85,-43.95,4152
238.0,2021,Justin Jackson,88.2,RB,11,56.85,31.35,5131
241.0,2021,Salvon Ahmed,38.6,RB,11,56.85,-18.25,6918
252.0,2021,Jeff Wilson Jr.,51.5,RB,11,56.85,-5.34999999999999,5284
256.5,2021,Le'Veon Bell,36.1,RB,11,56.85,-20.75,1408
262.0,2021,Joshua Kelley,19.0,RB,12,20.7,-1.7,7045
265.0,2021,Qadree Ollison,21.7,RB,12,20.7,1.0,6002
265.5,2021,Larry Rountree III,15.6,RB,12,20.7,-5.1,7574
266.0,2021,Benny Snell Jr.,13.1,RB,12,20.7,-7.6,6156
268.0,2021,Jermar Jefferson,25.7,RB,12,20.7,5.0,7599
272.5,2021,Samaje Perine,83.2,RB,12,20.7,62.5,4147
273.0,2021,Alex Collins,70.8,RB,13,52.85,17.95,3327
274.0,2021,Jaret Patterson,55.9,RB,13,52.85,3.05,7537
286.0,2021,Anthony McFarland Jr.,2.4,RB,13,52.85,-50.45,6878
288.5,2021,Chris Evans,49.8,RB,13,52.85,-3.05,7794
293.0,2021,DeeJay Dallas,60.1,RB,13,52.85,7.25000000000001,6931
295.0,2021,Jake Funk,0.5,RB,13,52.85,-52.35,7771
298.0,2021,Cam Akers,4.3,RB,14,23.9,-19.6,6938
301.0,2021,J.J. Taylor,20.5,RB,14,23.9,-3.4,6973
302.0,2021,Kylin Hill,3.9,RB,14,23.9,-20.0,7572
306.5,2021,JaMycal Hasty,51.5,RB,14,23.9,27.6,6996
320.5,2021,Mekhi Sargent,1.1,RB,14,23.9,-22.8,8085
326.0,2021,Eno Benjamin,28.0,RB,14,23.9,4.1,6951
328.0,2021,Matt Breida,44.7,RB,15,42.5,2.2,4455
329.0,2021,Elijah Mitchell,165.0,RB,15,42.5,122.5,7561
331.0,2021,Cordarrelle Patterson,234.6,RB,15,42.5,192.1,1535
332.0,2021,Duke Johnson Jr.,59.1,RB,15,42.5,16.6,2382
336.0,2021,D'Ernest Johnson,104.1,RB,15,42.5,61.6,6694
343.0,2021,Khalil Herbert,78.9,RB,15,42.5,36.4,7608
350.0,2021,Ke'Shawn Vaughn,36.6,RB,16,16.7,19.9,6885
351.0,2021,Kalen Ballage,6.4,RB,16,16.7,-10.3,4994
354.0,2021,Royce Freeman,34.6,RB,16,16.7,17.9,5046
359.0,2021,D'Onta Foreman,95.9,RB,16,16.7,79.2,4111
360.0,2021,Jordan Howard,62.5,RB,16,16.7,45.8,3306
362.0,2021,Rodney Smith,9.8,RB,16,16.7,-6.9,7101
372.0,2021,Kene Nwangwu,11.0,RB,17,13.4,-2.4,7720
376.0,2021,La'Mical Perine,3.1,RB,17,13.4,-10.3,6908
378.0,2021,Devonta Freeman,146.6,RB,17,13.4,133.2,2168
382.0,2021,Adrian Peterson,26.6,RB,17,13.4,13.2,184
386.0,2021,Peyton Barber,49.9,RB,17,13.4,36.5,3594
388.0,2021,Patrick Ricard,20.7,RB,17,13.4,7.3,
393.0,2021,Alex Armah,9.2,RB,18,10.4,-1.2,
400.0,2021,Jordan Wilkins,0.0,RB,18,10.4,-10.4,5100
6.5,2021,Travis Kelce,264.8,TE,0,159.6,105.2,1466
21.9,2021,Darren Waller,133.5,TE,0,159.6,-26.1,2505
27.4,2021,George Kittle,200.0,TE,0,159.6,40.4,4217
48.9,2021,Kyle Pitts,176.6,TE,0,159.6,17.0,7553
55.4,2021,Mark Andrews,297.1,TE,0,159.6,137.5,5012
57.1,2021,T.J. Hockenson,143.3,TE,0,159.6,-16.3,5844
89.8,2021,Logan Thomas,55.6,TE,1,146.15,-90.55,2251
95.0,2021,Noah Fant,159.0,TE,1,146.15,12.85,5857
97.7,2021,Dallas Goedert,163.0,TE,1,146.15,16.85,5022
101.5,2021,Robert Tonyan,50.4,TE,1,146.15,-95.75,4602
104.1,2021,Tyler Higbee,147.0,TE,1,146.15,0.849999999999994,3271
120.3,2021,Mike Gesicki,163.0,TE,1,146.15,16.85,4993
127.8,2021,Jonnu Smith,67.4,TE,2,113.45,-46.05,4144
143.5,2021,Evan Engram,104.5,TE,2,113.45,-8.95,4066
145.6,2021,Rob Gronkowski,171.2,TE,2,113.45,57.75,515
145.8,2021,Hunter Henry,164.3,TE,2,113.45,50.85,3214
147.6,2021,Gerald Everett,121.8,TE,2,113.45,8.34999999999999,4089
167.4,2021,Cole Kmet,121.2,TE,2,113.45,7.75,6826
168.0,2021,Austin Hooper,90.5,TE,3,102.85,-12.35,3202
168.6,2021,Jared Cook,128.4,TE,3,102.85,25.55,367
169.0,2021,Zach Ertz,180.7,TE,3,102.85,77.85,1339
175.6,2021,Adam Trautman,65.3,TE,3,102.85,-37.55,6869
178.7,2021,Anthony Firkser,81.1,TE,3,102.85,-21.75,4435
190.5,2021,Blake Jarwin,32.6,TE,3,102.85,-70.25,4571
202.0,2021,Eric Ebron,32.5,TE,4,72.05,-39.55,2118
233.5,2021,Pat Freiermuth,151.7,TE,4,72.05,79.65,7600
245.5,2021,Donald Parham Jr.,57.0,TE,4,72.05,-15.05,6074
246.5,2021,Chris Herndon,14.0,TE,4,72.05,-58.05,5009
248.5,2021,Dan Arnold,75.8,TE,4,72.05,3.75,4741
253.5,2021,Hayden Hurst,66.1,TE,4,72.05,-5.95,4973
256.0,2021,O.J. Howard,33.5,TE,5,70.5,-37.0,4055
259.0,2021,Dalton Schultz,206.8,TE,5,70.5,136.3,5001
259.5,2021,Tyler Kroft,39.3,TE,5,70.5,-31.2,2390
260.0,2021,Tyler Conklin,138.3,TE,5,70.5,67.8,5133
263.5,2021,Dawson Knox,162.1,TE,5,70.5,91.6,5906
264.5,2021,C.J. Uzomah,128.3,TE,5,70.5,57.8,2460
272.0,2021,Juwan Johnson,52.9,TE,6,51.7,1.2,7002
278.0,2021,Mo Alie-Cox,79.6,TE,6,51.7,27.9,4054
288.0,2021,Jimmy Graham,48.7,TE,6,51.7,-3.0,616
297.5,2021,Jack Doyle,77.2,TE,6,51.7,25.5,1706
299.0,2021,Will Dissly,50.1,TE,6,51.7,-1.6,5010
307.0,2021,Harrison Bryant,62.3,TE,6,51.7,10.6,6850
310.0,2021,David Njoku,107.6,TE,7,36.75,70.85,4033
311.0,2021,Jordan Akins,45.7,TE,7,36.75,8.95,5032
320.0,2021,Jacob Harris,0.0,TE,7,36.75,-36.75,
324.0,2021,Kyle Rudolph,57.7,TE,7,36.75,20.95,943
325.0,2021,Jacob Hollister,20.5,TE,7,36.75,-16.25,4421
337.0,2021,Foster Moreau,85.3,TE,7,36.75,48.55,5985
339.0,2021,Albert Okwuegbunam,78.0,TE,8,28.1,49.9,6843
356.0,2021,Kylen Granson,21.6,TE,8,28.1,-6.5,7602
365.0,2021,Noah Gray,16.6,TE,8,28.1,-11.5,7828
367.0,2021,Josh Oliver,15.6,TE,8,28.1,-12.5,5973
370.0,2021,Derek Carrier,3.3,TE,8,28.1,-24.8,1718
379.0,2021,Darren Fells,8.3,TE,8,28.1,-19.8,1592
387.0,2021,Brevin Jordan,55.8,TE,9,26.4,29.4,7568
391.0,2021,Devin Asiasi,0.0,TE,9,26.4,-26.4,6956
6.6,2021,Davante Adams,344.3,WR,0,273.95,70.35,2133
9.4,2021,Tyreek Hill,298.5,WR,0,273.95,24.55,3321
12.7,2021,Stefon Diggs,285.5,WR,0,273.95,11.55,2449
15.5,2021,Calvin Ridley,71.1,WR,0,273.95,-202.85,4981
16.6,2021,DeAndre Hopkins,147.2,WR,0,273.95,-126.75,1426
19.7,2021,D.K. Metcalf,244.3,WR,0,273.95,-29.65,5846
22.4,2021,A.J. Brown,180.9,WR,1,227.8,-46.9,5859
22.6,2021,Justin Jefferson,331.0,WR,1,227.8,103.2,6794
27.3,2021,Keenan Allen,255.8,WR,1,227.8,28.0,1479
28.2,2021,CeeDee Lamb,232.8,WR,1,227.8,5.0,6786
28.3,2021,Terry McLaurin,213.5,WR,1,227.8,-14.3,5927
30.1,2021,Allen Robinson II,85.0,WR,1,227.8,-142.8,1992
33.6,2021,Robert Woods,135.2,WR,2,226.2,-91.0,1352
36.1,2021,Amari Cooper,202.5,WR,2,226.2,-23.7,2309
36.5,2021,Mike Evans,262.5,WR,2,226.2,36.3,2216
39.8,2021,Chris Godwin,246.4,WR,2,226.2,20.2,4037
41.1,2021,Cooper Kupp,437.5,WR,2,226.2,211.3,4039
41.3,2021,Tyler Lockett,239.4,WR,2,226.2,13.2,2374
45.4,2021,DJ Moore,237.5,WR,3,209.45,28.05,4983
47.1,2021,Julio Jones,80.4,WR,3,209.45,-129.05,947
49.3,2021,Diontae Johnson,276.4,WR,3,209.45,66.95,5937
52.3,2021,Adam Thielen,199.8,WR,3,209.45,-9.64999999999998,1689
53.0,2021,Brandon Aiyuk,170.3,WR,3,209.45,-39.15,6803
53.7,2021,Tee Higgins,219.1,WR,3,209.45,9.65000000000001,6801
59.9,2021,Chase Claypool,166.6,WR,4,166.3,0.299999999999983,6886
64.7,2021,Odell Beckham Jr.,129.1,WR,4,166.3,-37.2,2078
65.1,2021,Ja'Marr Chase,306.6,WR,4,166.3,140.3,7564
65.9,2021,Jerry Jeudy,85.0,WR,4,166.3,-81.3,6783
67.8,2021,Kenny Golladay,89.1,WR,4,166.3,-77.2,4131
70.7,2021,Courtland Sutton,147.6,WR,4,166.3,-18.7,5045
72.8,2021,JuJu Smith-Schuster,34.8,WR,5,143.1,-108.3,4040
74.5,2021,Robbie Chosen,138.5,WR,5,143.1,-4.60000000000002,3423
75.1,2021,Deebo Samuel,338.0,WR,5,143.1,194.9,5872
79.1,2021,Tyler Boyd,182.0,WR,5,143.1,38.9,3225
81.7,2021,DeVonta Smith,185.6,WR,5,143.1,42.5,7525
83.4,2021,Laviska Shenault Jr.,129.0,WR,5,143.1,-14.1,6814
84.0,2021,Antonio Brown,121.1,WR,6,146.4,-25.3,536
90.4,2021,DJ Chark Jr.,34.4,WR,6,146.4,-112.0,4951
91.6,2021,Brandin Cooks,231.8,WR,6,146.4,85.4,2197
96.3,2021,Michael Gallup,91.5,WR,6,146.4,-54.9,5038
97.1,2021,Corey Davis,107.2,WR,6,146.4,-39.2,4036
97.6,2021,Jarvis Landry,137.0,WR,6,146.4,-9.40000000000001,1825
101.4,2021,Mike Williams,244.6,WR,7,114.2,130.4,4068
103.6,2021,Michael Pittman Jr.,236.6,WR,7,114.2,122.4,6819
103.6,2021,Curtis Samuel,9.8,WR,7,114.2,-104.4,4082
105.1,2021,Jaylen Waddle,247.8,WR,7,114.2,133.6,7526
107.6,2021,Marquise Brown,228.3,WR,7,114.2,114.1,5848
109.1,2021,Darnell Mooney,219.7,WR,7,114.2,105.5,7090
113.9,2021,Mecole Hardman Jr.,144.9,WR,8,123.0,21.9,5917
116.3,2021,DeVante Parker,103.5,WR,8,123.0,-19.5,2319
117.8,2021,Marvin Jones Jr.,180.2,WR,8,123.0,57.2,1067
126.2,2021,Elijah Moore,138.2,WR,8,123.0,15.2,7596
127.0,2021,Marquez Callaway,151.8,WR,8,123.0,28.8,6989
127.1,2021,Russell Gage,167.0,WR,8,123.0,44.0,5110
129.5,2021,Henry Ruggs III,84.5,WR,9,117.9,-33.4,6789
140.6,2021,Jakobi Meyers,182.5,WR,9,117.9,64.6,5947
143.8,2021,Cole Beasley,157.3,WR,9,117.9,39.4,1144
147.0,2021,Jalen Reagor,78.1,WR,9,117.9,-39.8,6798
152.6,2021,Terrace Marshall Jr.,30.8,WR,9,117.9,-87.1,7565
156.0,2021,Sterling Shepard,77.7,WR,9,117.9,-40.2,3200
159.6,2021,Nelson Agholor,103.4,WR,10,99.6,3.80000000000001,2325
162.0,2021,Emmanuel Sanders,131.7,WR,10,99.6,32.1,538
167.5,2021,Bryan Edwards,109.1,WR,10,99.6,9.5,6870
170.9,2021,Tre'Quan Smith,87.7,WR,10,99.6,-11.9,5026
177.5,2021,Gabe Davis,125.9,WR,10,99.6,26.3,6943
181.1,2021,Rashod Bateman,103.5,WR,10,99.6,3.90000000000001,7571
183.1,2021,Christian Kirk,206.3,WR,11,74.25,132.05,4950
186.6,2021,John Brown,0.0,WR,11,74.25,-74.25,2238
188.8,2021,A.J. Green,156.8,WR,11,74.25,82.55,830
190.2,2021,Amon-Ra St. Brown,223.3,WR,11,74.25,149.05,7547
191.0,2021,Parris Campbell,32.2,WR,11,74.25,-42.05,5880
192.9,2021,Marquez Valdes-Scantling,87.0,WR,11,74.25,12.75,5086
193.0,2021,Tyrell Williams,3.4,WR,12,94.7,-91.3,2583
193.5,2021,Randall Cobb,95.6,WR,12,94.7,0.899999999999992,928
195.6,2021,Jamison Crowder,107.7,WR,12,94.7,13.0,2410
196.3,2021,T.Y. Hilton,74.1,WR,12,94.7,-20.6,1110
203.2,2021,Breshad Perriman,33.4,WR,12,94.7,-61.3,2331
204.3,2021,Sammy Watkins,72.4,WR,12,94.7,-22.3,1817
215.4,2021,Allen Lazard,142.5,WR,13,78.35,64.15,5185
220.3,2021,DeSean Jackson,77.8,WR,13,78.35,-0.549999999999997,147
220.9,2021,Byron Pringle,128.8,WR,13,78.35,50.45,5199
222.6,2021,Nico Collins,83.6,WR,13,78.35,5.25,7569
229.2,2021,Dyami Brown,28.1,WR,13,78.35,-50.25,7587
233.0,2021,Van Jefferson,168.2,WR,13,78.35,89.85,6853
237.0,2021,KJ Hamler,12.4,WR,14,90.55,-78.15,6805
239.8,2021,Darius Slayton,70.6,WR,14,90.55,-19.95,6149
241.8,2021,Donovan Peoples-Jones,111.7,WR,14,90.55,21.15,6824
243.0,2021,Joshua Palmer,92.9,WR,14,90.55,2.35000000000001,7670
251.5,2021,Denzel Mims,21.3,WR,14,90.55,-69.25,6849
257.5,2021,Hunter Renfrow,261.1,WR,14,90.55,170.55,5955
257.5,2021,Kadarius Toney,81.6,WR,15,60.7,20.9,7606
267.5,2021,Josh Reynolds,80.6,WR,15,60.7,19.9,4171
269.0,2021,Quez Watkins,114.0,WR,15,60.7,53.3,6927
269.0,2021,Demarcus Robinson,69.4,WR,15,60.7,8.7,3286
275.0,2021,Quintez Cephus,47.4,WR,15,60.7,-13.3,6895
283.0,2021,Tim Patrick,156.4,WR,15,60.7,95.7,4351
289.0,2021,Adam Humphries,79.3,WR,16,47.55,31.75,2822
290.0,2021,Amari Rodgers,9.6,WR,16,47.55,-37.95,7540
296.0,2021,Zach Pascal,96.5,WR,16,47.55,48.95,4319
306.0,2021,Keelan Cole Sr.,78.9,WR,16,47.55,31.35,4622
308.0,2021,Preston Williams,13.8,WR,16,47.55,-33.75,6148
309.5,2021,Kendrick Bourne,177.5,WR,16,47.55,129.95,4454
312.0,2021,Demetric Felton Jr.,50.5,WR,17,50.1,0.399999999999999,
313.0,2021,Rashard Higgins,57.5,WR,17,50.1,7.4,3328
314.0,2021,N'Keal Harry,30.4,WR,17,50.1,-19.7,
315.0,2021,Olamide Zaccheaus,89.8,WR,17,50.1,39.7,6271
316.0,2021,Keke Coutee,1.5,WR,17,50.1,-48.6,5007
323.0,2021,Jalen Guyton,97.2,WR,17,50.1,47.1,6421
333.0,2021,Marquise Goodwin,57.2,WR,18,55.85,1.35,1346
334.0,2021,Anthony Miller,14.5,WR,18,55.85,-41.35,5013
340.0,2021,James Washington,65.8,WR,18,55.85,9.95,5024
341.0,2021,K.J. Osborn,158.5,WR,18,55.85,102.65,7066
344.0,2021,Isaiah McKenzie,54.5,WR,18,55.85,-1.35,4197
345.0,2021,Ihmir Smith-Marsette,28.6,WR,18,55.85,-27.25,7559
348.0,2021,Collin Johnson,21.5,WR,19,45.5,-24.0,6857
352.0,2021,Travis Fulgham,0.0,WR,19,45.5,-45.5,6059
357.0,2021,Albert Wilson,48.0,WR,19,45.5,2.5,2025
358.0,2021,Tutu Atwell,0.0,WR,19,45.5,-45.5,7562
361.0,2021,Devin Duvernay,77.2,WR,19,45.5,31.7,6847
363.0,2021,Chris Conley,66.6,WR,19,45.5,21.1,2381
368.0,2021,Tylan Wallace,4.3,WR,20,25.7,-21.4,7595
371.0,2021,Tyler Johnson,72.0,WR,20,25.7,46.3,6960
381.0,2021,Dez Fitzpatrick,15.9,WR,20,25.7,-9.8,7729
383.0,2021,Andy Isabella,2.3,WR,20,25.7,-23.4,5915
384.0,2021,Trent Sherfield,23.7,WR,20,25.7,-2.0,5154
385.0,2021,Mohamed Sanu,32.7,WR,20,25.7,7.0,1071
390.0,2021,Dede Westbrook,16.8,WR,21,21.7,-4.9,4146
394.0,2021,Greg Ward,34.5,WR,21,21.7,12.8,6744
396.0,2021,Cedrick Wilson Jr.,142.3,WR,21,21.7,120.6,5113
398.0,2021,Daurice Fountain,0.0,WR,21,21.7,-21.7,5102
26.0,2022,Josh Allen,415.5,QB,0,307.2,108.3,4984
37.8,2022,Justin Herbert,294.0,QB,0,307.2,-13.2,6797
39.3,2022,Patrick Mahomes,421.8,QB,0,307.2,114.6,4046
44.8,2022,Lamar Jackson,245.2,QB,0,307.2,-62.0,4881
53.0,2022,Jalen Hurts,383.8,QB,0,307.2,76.6,6904
57.5,2022,Kyler Murray,203.3,QB,0,307.2,-103.9,5849
62.8,2022,Joe Burrow,362.7,QB,1,286.7,76.0,6770
74.8,2022,Russell Wilson,240.2,QB,1,286.7,-46.5,1234
78.0,2022,Tom Brady,285.0,QB,1,286.7,-1.69999999999999,167
79.0,2022,Trey Lance,13.5,QB,1,286.7,-273.2,7610
81.8,2022,Dak Prescott,215.6,QB,1,286.7,-71.1,3294
96.8,2022,Matthew Stafford,122.4,QB,1,286.7,-164.3,421
99.8,2022,Aaron Rodgers,255.2,QB,2,259.25,-4.05000000000001,96
99.8,2022,Derek Carr,233.1,QB,2,259.25,-26.15,2028
104.8,2022,Kirk Cousins,305.6,QB,2,259.25,46.35,1166
117.8,2022,Justin Fields,309.0,QB,2,259.25,49.75,7591
121.3,2022,Tua Tagovailoa,240.9,QB,2,259.25,-18.35,6768
125.8,2022,Trevor Lawrence,315.6,QB,2,259.25,56.35,7523
135.8,2022,Jameis Winston,46.9,QB,3,209.0,-162.1,2306
139.3,2022,Matt Ryan,178.3,QB,3,209.0,-30.7,24
153.5,2022,Daniel Jones,295.5,QB,3,209.0,86.5,5870
159.3,2022,Jared Goff,293.8,QB,3,209.0,84.8,3163
166.0,2022,Ryan Tannehill,169.2,QB,3,209.0,-39.8,1049
166.3,2022,Mac Jones,181.1,QB,3,209.0,-27.9,7527
173.5,2022,Baker Mayfield,133.4,QB,4,174.65,-41.25,4892
180.3,2022,Davis Mills,200.5,QB,4,174.65,25.85,7585
187.8,2022,Carson Wentz,119.8,QB,4,174.65,-54.85,3161
193.8,2022,Zach Wilson,100.7,QB,4,174.65,-73.95,7538
195.8,2022,Deshaun Watson,90.6,QB,4,174.65,-84.05,4017
196.8,2022,Marcus Mariota,207.6,QB,4,174.65,32.95,2307
217.8,2022,Kenny Pickett,156.7,QB,5,112.1,44.6,8160
251.0,2022,Malik Willis,26.3,QB,5,112.1,-85.8,8161
256.0,2022,Geno Smith,322.9,QB,5,112.1,210.8,1373
258.7,2022,Jacoby Brissett,182.6,QB,5,112.1,70.5,3257
258.7,2022,Desmond Ridder,42.7,QB,5,112.1,-69.4,8159
268.7,2022,Jimmy Garoppolo,172.8,QB,5,112.1,60.7,1837
298.0,2022,Tyler Huntley,50.6,QB,6,12.3,38.3,7083
309.5,2022,Joe Flacco,59.6,QB,6,12.3,47.3,19
329.0,2022,Feleipe Franks,0.0,QB,6,12.3,-12.3,
352.0,2022,Sam Howell,19.2,QB,6,12.3,6.9,8162
358.5,2022,Gardner Minshew,41.8,QB,6,12.3,29.5,6011
361.0,2022,Tyrod Taylor,12.3,QB,6,12.3,0.0,827
362.0,2022,Teddy Bridgewater,42.0,QB,7,25.45,16.55,2152
368.0,2022,Case Keenum,0.3,QB,7,25.45,-25.15,1737
369.0,2022,John Wolford,19.8,QB,7,25.45,-5.65,5806
370.0,2022,Jordan Love,11.7,QB,7,25.45,-13.75,6804
376.0,2022,Nick Mullens,12.8,QB,7,25.45,-12.65,4464
377.0,2022,Andy Dalton,183.3,QB,7,25.45,157.85,829
387.5,2022,Sam Darnold,93.3,QB,8,29.15,64.15,4943
391.0,2022,Jarrett Stidham,47.6,QB,8,29.15,18.45,6136
408.0,2022,Colt McCoy,35.8,QB,8,29.15,6.65,533
422.0,2022,Brandon Allen,0.8,QB,8,29.15,-28.35,3357
423.0,2022,Chad Henne,-0.5,QB,8,29.15,-29.65,89
445.0,2022,Blaine Gabbert,5.2,QB,8,29.15,-23.95,862
447.0,2022,P.J. Walker,42.1,QB,9,17.9,24.2,4335
456.0,2022,Logan Woodside,0.0,QB,9,17.9,-17.9,5128
467.0,2022,Skylar Thompson,24.5,QB,9,17.9,6.6,8206
1.3,2022,Jonathan Taylor,152.4,RB,0,239.4,-87.0,6813
1.8,2022,Christian McCaffrey,351.0,RB,0,239.4,111.6,4034
5.0,2022,Austin Ekeler,378.7,RB,0,239.4,139.3,4663
7.8,2022,Dalvin Cook,246.2,RB,0,239.4,6.80000000000001,4029
8.3,2022,Najee Harris,227.7,RB,0,239.4,-11.7,7528
9.3,2022,Derrick Henry,304.2,RB,0,239.4,64.8,3198
11.5,2022,Joe Mixon,239.5,RB,1,227.8,11.7,4018
13.8,2022,D'Andre Swift,189.1,RB,1,227.8,-38.7,6790
15.5,2022,Saquon Barkley,282.0,RB,1,227.8,54.2,4866
16.5,2022,Alvin Kamara,219.6,RB,1,227.8,-8.20000000000002,4035
18.3,2022,Javonte Williams,44.0,RB,1,227.8,-183.8,7588
21.0,2022,Aaron Jones,252.6,RB,1,227.8,24.8,4199
24.0,2022,Leonard Fournette,228.2,RB,2,193.55,34.65,3969
26.0,2022,Nick Chubb,281.4,RB,2,193.55,87.85,4988
33.5,2022,James Conner,202.2,RB,2,193.55,8.64999999999998,4137
36.3,2022,Travis Etienne Jr.,209.1,RB,2,193.55,15.55,7543
38.5,2022,Ezekiel Elliott,185.8,RB,2,193.55,-7.75,3164
48.8,2022,Breece Hall,117.1,RB,2,193.55,-76.45,8155
51.8,2022,Cam Akers,145.3,RB,3,169.05,-23.75,6938
52.8,2022,David Montgomery,181.7,RB,3,169.05,12.65,5892
56.8,2022,AJ Dillon,167.7,RB,3,169.05,-1.35000000000002,6828
61.3,2022,J.K. Dobbins,81.2,RB,3,169.05,-87.85,6806
63.8,2022,Elijah Mitchell,43.6,RB,3,169.05,-125.45,7561
66.0,2022,Dameon Pierce,170.4,RB,3,169.05,1.34999999999999,8129
71.3,2022,Josh Jacobs,330.3,RB,4,151.8,178.5,5850
74.8,2022,Chase Edmonds,74.2,RB,4,151.8,-77.6,5000
79.3,2022,Rhamondre Stevenson,251.2,RB,4,151.8,99.4,7611
