Player,AVG,year,fantasyPts,position,bucket,median,expected_diff
Patrick Mahomes,24.8,2020,378.4,QB,0,307.2,71.19999999999999
Dak Prescott,61.2,2020,133.5,QB,0,307.2,-173.7
Kyler Murray,67.0,2020,399.0,QB,0,307.2,91.80000000000001
Russell Wilson,70.2,2020,378.6,QB,0,307.2,71.40000000000003
Deshaun Watson,72.8,2020,380.3,QB,0,307.2,73.10000000000002
Matt Ryan,90.3,2020,297.4,QB,1,286.7,10.699999999999989
Josh Allen,90.8,2020,409.9,QB,1,286.7,123.19999999999999
Carson Wentz,103.3,2020,211.4,QB,1,286.7,-75.29999999999998
Tom Brady,104.3,2020,351.9,QB,1,286.7,65.19999999999999
Drew Brees,105.2,2020,219.5,QB,1,286.7,-67.19999999999999
Matthew Stafford,108.4,2020,268.6,QB,1,286.7,-18.099999999999966
Aaron Rodgers,119.8,2020,391.9,QB,2,259.25,132.64999999999998
Daniel Jones,125.1,2020,200.0,QB,2,259.25,-59.25
Cam Newton,130.4,2020,259.5,QB,2,259.25,0.25
Ben Roethlisberger,133.0,2020,275.2,QB,2,259.25,15.949999999999989
Jared Goff,134.1,2020,259.0,QB,2,259.25,-0.25
Baker Mayfield,139.7,2020,261.0,QB,2,259.25,1.75
Joe Burrow,147.0,2020,186.7,QB,3,209.0,-22.30000000000001
Ryan Tannehill,153.5,2020,346.4,QB,3,209.0,137.39999999999998
Jimmy Garoppolo,156.6,2020,69.3,QB,3,209.0,-139.7
Gardner Minshew,162.6,2020,170.7,QB,3,209.0,-38.30000000000001
Kirk Cousins,167.3,2020,319.2,QB,3,209.0,110.19999999999999
Drew Lock,170.7,2020,200.3,QB,3,209.0,-8.699999999999989
Teddy Bridgewater,172.4,2020,256.2,QB,4,174.65,81.54999999999998
Philip Rivers,174.9,2020,251.0,QB,4,174.65,76.35
Derek Carr,183.0,2020,295.1,QB,4,174.65,120.45000000000002
Sam Darnold,191.3,2020,147.0,QB,4,174.65,-27.650000000000006
Tyrod Taylor,213.1,2020,8.9,QB,4,174.65,-165.75
Ryan Fitzpatrick,230.4,2020,154.7,QB,4,174.65,-19.950000000000017
Tua Tagovailoa,230.6,2020,140.5,QB,5,112.1,28.400000000000006
Nick Foles,245.9,2020,112.2,QB,5,112.1,0.10000000000000853
Justin Herbert,252.3,2020,340.8,QB,5,112.1,228.70000000000002
Jameis Winston,257.9,2020,2.4,QB,5,112.1,-109.69999999999999
Taysom Hill,266.4,2020,144.8,QB,5,112.1,32.70000000000002
Jarrett Stidham,272.0,2020,15.9,QB,5,112.1,-96.19999999999999
Andy Dalton,277.5,2020,146.2,QB,6,14.9,131.29999999999998
Marcus Mariota,284.5,2020,26.8,QB,6,14.9,11.9
Jalen Hurts,300.9,2020,115.3,QB,6,14.9,100.39999999999999
Robert Griffin,305.5,2020,6.6,QB,6,14.9,-8.3
Jacoby Brissett,334.0,2020,20.6,QB,6,14.9,5.700000000000001
Christian McCaffrey,1.0,2020,90.4,RB,0,239.39999999999998,-148.99999999999997
Saquon Barkley,2.1,2020,15.4,RB,0,239.39999999999998,-223.99999999999997
Ezekiel Elliott,3.0,2020,231.7,RB,0,239.39999999999998,-7.699999999999989
Alvin Kamara,4.2,2020,377.8,RB,0,239.39999999999998,138.40000000000003
Dalvin Cook,5.4,2020,337.8,RB,0,239.39999999999998,98.40000000000003
Derrick Henry,6.6,2020,335.1,RB,0,239.39999999999998,95.70000000000005
Clyde Edwards-Helaire,7.3,2020,176.0,RB,1,227.8,-51.80000000000001
Joe Mixon,9.4,2020,101.6,RB,1,227.8,-126.20000000000002
Miles Sanders,10.3,2020,170.4,RB,1,227.8,-57.400000000000006
Josh Jacobs,12.1,2020,235.3,RB,1,227.8,7.5
Kenyan Drake,13.7,2020,194.2,RB,1,227.8,-33.60000000000002
Austin Ekeler,15.0,2020,165.3,RB,1,227.8,-62.5
Nick Chubb,15.3,2020,209.7,RB,2,193.55,16.149999999999977
Aaron Jones,17.3,2020,258.9,RB,2,193.55,65.34999999999997
James Conner,26.2,2020,164.6,RB,2,193.55,-28.950000000000017
Chris Carson,29.3,2020,187.8,RB,2,193.55,-5.75
Jonathan Taylor,31.4,2020,254.8,RB,2,193.55,61.25
Todd Gurley,32.5,2020,163.2,RB,2,193.55,-30.350000000000023
Melvin Gordon,36.9,2020,206.4,RB,3,169.05,37.349999999999994
David Johnson,38.0,2020,181.5,RB,3,169.05,12.449999999999989
Le'Veon Bell,39.3,2020,74.6,RB,3,169.05,-94.45000000000002
Leonard Fournette,44.0,2020,132.0,RB,3,169.05,-37.05000000000001
Cam Akers,50.5,2020,103.8,RB,3,169.05,-65.25000000000001
Raheem Mostert,52.8,2020,101.7,RB,3,169.05,-67.35000000000001
Mark Ingram,53.4,2020,52.9,RB,4,151.8,-98.9
Kareem Hunt,54.8,2020,218.5,RB,4,151.8,66.69999999999999
Devin Singletary,56.7,2020,145.6,RB,4,151.8,-6.200000000000017
D'Andre Swift,57.7,2020,193.8,RB,4,151.8,42.0
David Montgomery,61.7,2020,264.8,RB,4,151.8,113.0
J.K. Dobbins,66.3,2020,164.5,RB,4,151.8,12.699999999999989
James White,75.7,2020,116.6,RB,5,150.3,-33.70000000000002
Ronald Jones,78.5,2020,190.3,RB,5,150.3,40.0
Antonio Gibson,80.5,2020,206.2,RB,5,150.3,55.89999999999998
Zack Moss,84.3,2020,101.6,RB,5,150.3,-48.70000000000002
Tarik Cohen,86.5,2020,17.5,RB,5,150.3,-132.8
Jordan Howard,87.4,2020,30.7,RB,5,150.3,-119.60000000000001
Marlon Mack,88.3,2020,8.6,RB,6,106.55,-97.95
Phillip Lindsay,90.4,2020,66.0,RB,6,106.55,-40.55
Latavius Murray,97.8,2020,136.2,RB,6,106.55,29.64999999999999
Tevin Coleman,98.2,2020,12.7,RB,6,106.55,-93.85
Matt Breida,100.2,2020,44.0,RB,6,106.55,-62.55
Kerryon Johnson,103.0,2020,73.8,RB,6,106.55,-32.75
Alexander Mattison,114.1,2020,86.9,RB,7,89.5,-2.5999999999999943
Chase Edmonds,116.4,2020,168.0,RB,7,89.5,78.5
Boston Scott,119.9,2020,95.6,RB,7,89.5,6.099999999999994
Tony Pollard,121.1,2020,120.8,RB,7,89.5,31.299999999999997
Sony Michel,121.2,2020,75.3,RB,7,89.5,-14.200000000000003
Duke Johnson,130.9,2020,88.4,RB,7,89.5,-1.0999999999999943
Damien Harris,136.2,2020,91.3,RB,8,110.30000000000001,-19.000000000000014
Darrell Henderson,144.0,2020,130.3,RB,8,110.30000000000001,20.0
Chris Thompson,148.2,2020,42.6,RB,8,110.30000000000001,-67.70000000000002
AJ Dillon,153.3,2020,40.3,RB,8,110.30000000000001,-70.00000000000001
Nyheim Miller-Hines,158.2,2020,192.2,RB,8,110.30000000000001,81.89999999999998
Justin Jackson,171.6,2020,63.3,RB,8,110.30000000000001,-47.000000000000014
Joshua Kelley,173.3,2020,85.2,RB,9,83.85,1.3500000000000085
Ke'Shawn Vaughn,176.6,2020,25.3,RB,9,83.85,-58.55
Darrel Williams,176.7,2020,52.5,RB,9,83.85,-31.349999999999994
Jerick McKinnon,177.5,2020,126.2,RB,9,83.85,42.35000000000001
Adrian Peterson,178.5,2020,124.9,RB,9,83.85,41.05000000000001
Carlos Hyde,192.6,2020,84.9,RB,9,83.85,1.0500000000000114
DeAndre Washington,197.0,2020,17.1,RB,10,74.30000000000001,-57.20000000000001
Darrynton Evans,197.3,2020,16.1,RB,10,74.30000000000001,-58.20000000000001
Benny Snell,199.2,2020,76.9,RB,10,74.30000000000001,2.5999999999999943
James Robinson,201.0,2020,250.4,RB,10,74.30000000000001,176.1
Devonta Freeman,202.2,2020,36.0,RB,10,74.30000000000001,-38.30000000000001
Anthony McFarland,206.3,2020,22.7,RB,10,74.30000000000001,-51.60000000000001
Jamaal Williams,206.8,2020,123.1,RB,11,56.849999999999994,66.25
Devine Ozigbo,208.0,2020,13.3,RB,11,56.849999999999994,-43.55
Ito Smith,220.4,2020,57.3,RB,11,56.849999999999994,0.45000000000000284
Jalen Richard,224.6,2020,51.1,RB,11,56.849999999999994,-5.749999999999993
Malcolm Brown,225.1,2020,111.1,RB,11,56.849999999999994,54.25
Brian Hill,225.4,2020,97.4,RB,11,56.849999999999994,40.55000000000001
Darwin Thompson,230.2,2020,35.2,RB,12,20.7,14.500000000000004
Giovani Bernard,232.5,2020,160.1,RB,12,20.7,139.4
Rashaad Penny,234.7,2020,3.4,RB,12,20.7,-17.3
Justice Hill,236.5,2020,13.0,RB,12,20.7,-7.699999999999999
Lamar Miller,237.0,2020,2.6,RB,12,20.7,-18.099999999999998
Dare Ogunbowale,237.8,2020,29.9,RB,12,20.7,9.2
LeSean McCoy,238.4,2020,28.2,RB,13,52.849999999999994,-24.649999999999995
Rex Burkhead,241.2,2020,107.6,RB,13,52.849999999999994,54.75
DeeJay Dallas,242.3,2020,56.9,RB,13,52.849999999999994,4.050000000000004
Frank Gore,247.2,2020,102.2,RB,13,52.849999999999994,49.35000000000001
Jaylen Samuels,247.5,2020,16.4,RB,13,52.849999999999994,-36.449999999999996
Dion Lewis,247.6,2020,61.2,RB,13,52.849999999999994,8.350000000000009
Gus Edwards,251.8,2020,130.2,RB,14,23.9,106.29999999999998
J.D. McKissic,253.2,2020,193.4,RB,14,23.9,169.5
Mike Davis,255.8,2020,208.5,RB,14,23.9,184.6
Peyton Barber,256.4,2020,55.0,RB,14,23.9,31.1
Mike Boone,259.4,2020,14.9,RB,14,23.9,-8.999999999999998
La'Mical Perine,261.4,2020,52.5,RB,14,23.9,28.6
Cordarrelle Patterson,261.7,2020,63.4,RB,15,42.5,20.9
Royce Freeman,264.9,2020,37.1,RB,15,42.5,-5.399999999999999
Corey Clement,268.4,2020,21.0,RB,15,42.5,-21.5
Ty Montgomery,269.4,2020,15.8,RB,15,42.5,-26.7
Wayne Gallman,270.4,2020,136.6,RB,15,42.5,94.1
Kalen Ballage,273.5,2020,93.9,RB,15,42.5,51.400000000000006
Bo Scarbrough,274.0,2020,3.1,RB,16,16.7,-13.6
Dwayne Washington,296.0,2020,1.5,RB,16,16.7,-15.2
Reggie Bonnafon,305.0,2020,16.7,RB,16,16.7,0.0
Trayveon Williams,318.0,2020,23.7,RB,16,16.7,7.0
Qadree Ollison,330.0,2020,0.3,RB,16,16.7,-16.4
Devontae Booker,333.0,2020,85.7,RB,16,16.7,69.0
JaMycal Hasty,347.0,2020,31.1,RB,17,13.4,17.700000000000003
Jeff Wilson,348.0,2020,146.3,RB,17,13.4,132.9
J.J. Taylor,356.0,2020,12.4,RB,17,13.4,-1.0
Patrick Laird,364.0,2020,24.0,RB,17,13.4,10.6
Scottie Phillips,366.0,2020,2.6,RB,17,13.4,-10.8
Myles Gaskin,368.0,2020,168.2,RB,17,13.4,154.79999999999998
Ryan Nall,373.0,2020,20.7,RB,18,10.4,10.299999999999999
Travis Kelce,18.1,2020,312.6,TE,0,159.6,153.00000000000003
George Kittle,21.7,2020,125.1,TE,0,159.6,-34.5
Mark Andrews,43.2,2020,170.1,TE,0,159.6,10.5
Zach Ertz,50.7,2020,75.5,TE,0,159.6,-84.1
Darren Waller,66.6,2020,280.6,TE,0,159.6,121.00000000000003
Evan Engram,80.6,2020,143.0,TE,0,159.6,-16.599999999999994
Hayden Hurst,94.1,2020,149.1,TE,1,146.15,2.9499999999999886
Tyler Higbee,95.0,2020,126.2,TE,1,146.15,-19.950000000000003
Hunter Henry,105.8,2020,145.3,TE,1,146.15,-0.8499999999999943
Rob Gronkowski,110.4,2020,149.3,TE,1,146.15,3.1500000000000057
Jared Cook,116.3,2020,129.4,TE,1,146.15,-16.75
Mike Gesicki,119.3,2020,159.3,TE,1,146.15,13.150000000000006
Noah Fant,121.5,2020,147.3,TE,2,113.45,33.85000000000001
Austin Hooper,126.3,2020,113.5,TE,2,113.45,0.04999999999999716
T.J. Hockenson,126.9,2020,175.3,TE,2,113.45,61.85000000000001
Jonnu Smith,135.4,2020,140.2,TE,2,113.45,26.749999999999986
Dallas Goedert,138.1,2020,116.4,TE,2,113.45,2.950000000000003
Chris Herndon,143.0,2020,77.7,TE,2,113.45,-35.75
Blake Jarwin,143.2,2020,2.2,TE,3,102.85,-100.64999999999999
Eric Ebron,147.8,2020,141.8,TE,3,102.85,38.95000000000002
Jack Doyle,158.2,2020,66.1,TE,3,102.85,-36.75
Ian Thomas,169.3,2020,40.5,TE,3,102.85,-62.349999999999994
Irv Smith,174.1,2020,96.5,TE,3,102.85,-6.349999999999994
Greg Olsen,196.7,2020,53.9,TE,3,102.85,-48.949999999999996
Jace Sternberger,215.6,2020,29.4,TE,4,72.05,-42.65
Dawson Knox,217.3,2020,70.8,TE,4,72.05,-1.25
Gerald Everett,219.5,2020,94.9,TE,4,72.05,22.85000000000001
Kyle Rudolph,224.2,2020,67.4,TE,4,72.05,-4.6499999999999915
Tyler Eifert,224.7,2020,82.9,TE,4,72.05,10.850000000000009
Will Dissly,231.4,2020,61.1,TE,4,72.05,-10.949999999999996
Jimmy Graham,237.1,2020,143.6,TE,5,70.5,73.1
Darren Fells,239.1,2020,76.2,TE,5,70.5,5.700000000000003
Dan Arnold,239.7,2020,98.8,TE,5,70.5,28.299999999999997
David Njoku,244.6,2020,52.3,TE,5,70.5,-18.200000000000003
Logan Thomas,245.6,2020,175.5,TE,5,70.5,105.0
Devin Asiasi,250.7,2020,11.9,TE,5,70.5,-58.6
C.J. Uzomah,253.6,2020,22.7,TE,6,51.7,-29.000000000000004
Vance McDonald,259.0,2020,24.9,TE,6,51.7,-26.800000000000004
Robert Tonyan,262.8,2020,176.6,TE,6,51.7,124.89999999999999
Jordan Reed,264.4,2020,73.1,TE,6,51.7,21.39999999999999
Cameron Brate,267.5,2020,68.2,TE,6,51.7,16.5
Adam Trautman,275.4,2020,38.1,TE,6,51.7,-13.600000000000001
Cole Kmet,276.9,2020,64.0,TE,7,36.75,27.25
Jacob Hollister,278.0,2020,63.9,TE,7,36.75,27.15
Kaden Smith,278.5,2020,29.2,TE,7,36.75,-7.550000000000001
Ryan Griffin,280.5,2020,17.6,TE,7,36.75,-19.15
Ricky Seals-Jones,287.0,2020,0.0,TE,7,36.75,-36.75
Harrison Bryant,288.0,2020,65.8,TE,7,36.75,29.049999999999997
Jason Witten,288.5,2020,31.9,TE,8,28.1,3.799999999999997
Foster Moreau,289.5,2020,33.0,TE,8,28.1,4.899999999999999
Nick Boyle,290.4,2020,37.3,TE,8,28.1,9.199999999999996
Hakeem Butler,291.5,2020,0.0,TE,8,28.1,-28.1
Dalton Keene,296.5,2020,4.6,TE,8,28.1,-23.5
Jordan Akins,299.0,2020,83.7,TE,8,28.1,55.6
Trey Burton,304.0,2020,83.3,TE,9,26.4,56.9
Kahale Warring,383.0,2020,6.5,TE,9,26.4,-19.9
Donald Parham,391.0,2020,43.9,TE,9,26.4,17.5
James O'Shaughnessy,394.0,2020,54.2,TE,9,26.4,27.800000000000004
Michael Thomas,6.8,2020,83.9,WR,0,273.95000000000005,-190.05000000000004
Davante Adams,11.2,2020,360.4,WR,0,273.95000000000005,86.44999999999993
Tyreek Hill,15.5,2020,328.9,WR,0,273.95000000000005,54.94999999999993
Julio Jones,18.2,2020,146.1,WR,0,273.95000000000005,-127.85000000000005
DeAndre Hopkins,19.4,2020,291.8,WR,0,273.95000000000005,17.849999999999966
Chris Godwin,22.6,2020,191.0,WR,0,273.95000000000005,-82.95000000000005
Kenny Golladay,24.9,2020,65.8,WR,1,227.8,-162.0
DJ Moore,28.4,2020,211.5,WR,1,227.8,-16.30000000000001
Mike Evans,29.1,2020,248.6,WR,1,227.8,20.799999999999983
Allen Robinson,31.5,2020,262.9,WR,1,227.8,35.099999999999966
JuJu Smith-Schuster,36.3,2020,234.1,WR,1,227.8,6.299999999999983
Amari Cooper,36.8,2020,234.8,WR,1,227.8,7.0
Adam Thielen,37.1,2020,252.0,WR,2,227.45,24.55000000000001
Calvin Ridley,40.2,2020,282.1,WR,2,227.45,54.650000000000034
Cooper Kupp,40.3,2020,210.7,WR,2,227.45,-16.75
A.J. Brown,40.8,2020,243.5,WR,2,227.45,16.05000000000001
Robert Woods,44.8,2020,247.1,WR,2,227.45,19.650000000000006
DJ Chark,50.2,2020,153.6,WR,2,227.45,-73.85
Courtland Sutton,50.6,2020,9.6,WR,3,197.4,-187.8
Terry McLaurin,51.2,2020,225.8,WR,3,197.4,28.400000000000006
Tyler Lockett,53.2,2020,265.4,WR,3,197.4,67.99999999999997
Keenan Allen,57.5,2020,247.1,WR,3,197.4,49.69999999999999
Marquise Brown,60.0,2020,183.0,WR,3,197.4,-14.400000000000006
DeVante Parker,62.1,2020,166.3,WR,3,197.4,-31.099999999999994
T.Y. Hilton,63.4,2020,162.2,WR,4,164.2,-2.0
Stefon Diggs,65.2,2020,328.6,WR,4,164.2,164.40000000000003
Michael Gallup,67.7,2020,173.3,WR,4,164.2,9.100000000000023
Tyler Boyd,69.5,2020,192.0,WR,4,164.2,27.80000000000001
A.J. Green,74.9,2020,111.3,WR,4,164.2,-52.89999999999999
Jarvis Landry,75.0,2020,181.0,WR,4,164.2,16.80000000000001
Julian Edelman,77.9,2020,54.7,WR,5,143.10000000000002,-88.40000000000002
Marvin Jones,81.7,2020,227.8,WR,5,143.10000000000002,84.69999999999999
Diontae Johnson,83.6,2020,223.8,WR,5,143.10000000000002,80.69999999999999
Brandin Cooks,83.7,2020,232.0,WR,5,143.10000000000002,88.89999999999998
Christian Kirk,89.0,2020,146.4,WR,5,143.10000000000002,3.299999999999983
Deebo Samuel,92.0,2020,80.7,WR,5,143.10000000000002,-62.40000000000002
Jamison Crowder,95.7,2020,166.3,WR,6,141.4,24.900000000000006
CeeDee Lamb,97.3,2020,211.7,WR,6,141.4,70.29999999999998
Darius Slayton,101.2,2020,143.0,WR,6,141.4,1.5999999999999943
Mecole Hardman,104.1,2020,124.1,WR,6,141.4,-17.30000000000001
John Brown,105.7,2020,96.8,WR,6,141.4,-44.60000000000001
Henry Ruggs,107.9,2020,88.1,WR,6,141.4,-53.30000000000001
Emmanuel Sanders,108.1,2020,164.8,WR,7,114.2,50.60000000000001
Sterling Shepard,113.2,2020,160.5,WR,7,114.2,46.3
Jerry Jeudy,115.3,2020,155.6,WR,7,114.2,41.39999999999999
DeSean Jackson,122.1,2020,44.8,WR,7,114.2,-69.4
Anthony Miller,127.1,2020,110.7,WR,7,114.2,-3.5
Preston Williams,128.9,2020,70.8,WR,7,114.2,-43.400000000000006
Jalen Reagor,132.2,2020,79.2,WR,8,126.1,-46.89999999999999
Golden Tate,141.7,2020,85.8,WR,8,126.1,-40.3
Brandon Aiyuk,141.7,2020,184.5,WR,8,126.1,58.400000000000006
Justin Jefferson,141.8,2020,270.2,WR,8,126.1,144.1
Mike Williams,142.7,2020,153.7,WR,8,126.1,27.599999999999994
Curtis Samuel,144.5,2020,212.1,WR,8,126.1,86.0
Robbie Chosen,148.0,2020,224.1,WR,9,98.55000000000001,125.54999999999998
Allen Lazard,154.0,2020,97.8,WR,9,98.55000000000001,-0.7500000000000142
Sammy Watkins,154.9,2020,91.4,WR,9,98.55000000000001,-7.150000000000006
Michael Pittman,158.6,2020,98.9,WR,9,98.55000000000001,0.3499999999999943
Parris Campbell,160.7,2020,14.7,WR,9,98.55000000000001,-83.85000000000001
Breshad Perriman,162.2,2020,99.1,WR,9,98.55000000000001,0.549999999999983
N'Keal Harry,164.5,2020,75.9,WR,10,101.9,-26.0
Laviska Shenault,176.1,2020,157.1,WR,10,101.9,55.19999999999999
Bryan Edwards,179.8,2020,36.3,WR,10,101.9,-65.60000000000001
Hunter Renfrow,181.2,2020,133.6,WR,10,101.9,31.69999999999999
Randall Cobb,187.9,2020,100.1,WR,10,101.9,-1.8000000000000114
Larry Fitzgerald,190.5,2020,100.9,WR,10,101.9,-1.0
James Washington,193.2,2020,99.2,WR,11,74.25,24.950000000000003
John Ross,197.2,2020,3.7,WR,11,74.25,-70.55
Alshon Jeffery,197.8,2020,23.5,WR,11,74.25,-50.75
Steven Sims,201.4,2020,61.3,WR,11,74.25,-12.950000000000003
Denzel Mims,211.7,2020,58.7,WR,11,74.25,-15.549999999999997
Josh Reynolds,214.1,2020,126.3,WR,11,74.25,52.05
Tee Higgins,214.2,2020,196.6,WR,12,95.5,101.1
Kendrick Bourne,214.2,2020,127.7,WR,12,95.5,32.2
Cole Beasley,216.6,2020,202.7,WR,12,95.5,107.19999999999999
Miles Boykin,217.2,2020,69.6,WR,12,95.5,-25.900000000000006
Corey Davis,217.7,2020,193.4,WR,12,95.5,97.9
Dede Westbrook,220.3,2020,1.4,WR,12,95.5,-94.1
Mohamed Sanu,222.8,2020,42.0,WR,13,78.35,-36.349999999999994
Antonio Brown,223.4,2020,117.1,WR,13,78.35,38.75
Chase Claypool,225.0,2020,216.9,WR,13,78.35,138.55
Russell Gage,228.2,2020,175.5,WR,13,78.35,97.15
Kenny Stills,229.1,2020,31.4,WR,13,78.35,-46.949999999999996
Auden Tate,231.4,2020,29.0,WR,13,78.35,-49.349999999999994
J.J. Arcega-Whiteside,236.7,2020,12.5,WR,14,82.2,-69.7
Andy Isabella,238.0,2020,54.8,WR,14,82.2,-27.400000000000006
Tre'Quan Smith,238.1,2020,103.1,WR,14,82.2,20.89999999999999
Chris Conley,240.0,2020,99.1,WR,14,82.2,16.89999999999999
Greg Ward,240.8,2020,130.5,WR,14,82.2,48.3
Van Jefferson,242.0,2020,46.9,WR,14,82.2,-35.300000000000004
Trent Taylor,244.8,2020,18.6,WR,15,54.0,-35.4
Danny Amendola,244.8,2020,106.4,WR,15,54.0,52.400000000000006
Marquez Valdes-Scantling,245.0,2020,139.3,WR,15,54.0,85.30000000000001
Demarcus Robinson,249.3,2020,109.6,WR,15,54.0,55.599999999999994
KJ Hamler,250.8,2020,90.1,WR,15,54.0,36.099999999999994
Devin Duvernay,254.2,2020,47.1,WR,15,54.0,-6.899999999999999
Lynn Bowden,257.7,2020,52.3,WR,16,48.7,3.5999999999999943
Dante Pettis,263.2,2020,17.6,WR,16,48.7,-31.1
Antonio Gandy-Golden,263.6,2020,3.5,WR,16,48.7,-45.2
Zach Pascal,265.4,2020,136.9,WR,16,48.7,88.2
John Hightower,270.9,2020,26.8,WR,16,48.7,-21.900000000000002
Quintez Cephus,271.4,2020,66.9,WR,16,48.7,18.200000000000003
Tajae Sharpe,276.5,2020,0.0,WR,17,54.85,-54.85
Rashard Higgins,278.9,2020,120.9,WR,17,54.85,66.05000000000001
Keke Coutee,279.9,2020,91.0,WR,17,54.85,36.15
Equanimeous St. Brown,283.9,2020,25.4,WR,17,54.85,-29.450000000000003
Adam Humphries,285.4,2020,57.8,WR,17,54.85,2.9499999999999957
Damiere Byrd,288.9,2020,114.9,WR,17,54.85,60.050000000000004
Nelson Agholor,292.9,2020,185.6,WR,18,54.4,131.2
David Moore,295.5,2020,118.8,WR,18,54.4,64.4
Justin Watson,297.9,2020,16.4,WR,18,54.4,-38.0
Keelan Cole,343.0,2020,149.4,WR,18,54.4,95.0
KeeSean Johnson,350.0,2020,32.3,WR,18,54.4,-22.1
Dez Bryant,351.0,2020,22.7,WR,18,54.4,-31.7
Isaiah Ford,357.0,2020,55.6,WR,19,41.7,13.899999999999999
Jakeem Grant,369.0,2020,81.3,WR,19,41.7,39.599999999999994
Darnell Mooney,371.0,2020,150.1,WR,19,41.7,108.39999999999999
Tyler Johnson,374.0,2020,40.9,WR,19,41.7,-0.8000000000000043
Vyncint Smith,381.0,2020,2.3,WR,19,41.7,-39.400000000000006
Deonte Harty,382.0,2020,49.7,WR,19,41.7,8.0
Chris Hogan,384.0,2020,25.8,WR,20,24.75,1.0500000000000007
Gunner Olszewski,387.0,2020,19.5,WR,20,24.75,-5.25
James Proche,388.0,2020,2.4,WR,20,24.75,-22.35
Joe Reed,393.0,2020,8.9,WR,20,24.75,-15.85
Patrick Mahomes,28.8,2021,378.7,QB,0,307.2,71.5
Josh Allen,41.2,2021,417.6,QB,0,307.2,110.40000000000003
Kyler Murray,48.9,2021,309.8,QB,0,307.2,2.6000000000000227
Lamar Jackson,53.8,2021,255.0,QB,0,307.2,-52.19999999999999
Dak Prescott,60.9,2021,336.6,QB,0,307.2,29.400000000000034
Russell Wilson,68.5,2021,249.1,QB,0,307.2,-58.099999999999994
Aaron Rodgers,71.9,2021,336.7,QB,1,286.7,50.0
Justin Herbert,74.1,2021,385.8,QB,1,286.7,99.10000000000002
Tom Brady,88.4,2021,392.7,QB,1,286.7,106.0
Jalen Hurts,97.3,2021,319.2,QB,1,286.7,32.5
Matthew Stafford,97.5,2021,346.7,QB,1,286.7,60.0
Ryan Tannehill,98.6,2021,288.4,QB,1,286.7,1.6999999999999886
Joe Burrow,107.2,2021,330.2,QB,2,259.25,70.94999999999999
Trevor Lawrence,121.8,2021,222.0,QB,2,259.25,-37.25
Matt Ryan,123.2,2021,240.9,QB,2,259.25,-18.349999999999994
Trey Lance,127.7,2021,64.9,QB,2,259.25,-194.35
Justin Fields,128.7,2021,146.8,QB,2,259.25,-112.44999999999999
Kirk Cousins,133.7,2021,311.3,QB,2,259.25,52.05000000000001
Baker Mayfield,142.7,2021,194.8,QB,3,209.0,-14.199999999999989
Tua Tagovailoa,143.6,2021,190.9,QB,3,209.0,-18.099999999999994
Ryan Fitzpatrick,160.0,2021,0.7,QB,3,209.0,-208.3
Ben Roethlisberger,160.7,2021,234.1,QB,3,209.0,25.099999999999994
Carson Wentz,163.5,2021,271.0,QB,3,209.0,62.0
Jameis Winston,170.5,2021,122.4,QB,3,209.0,-86.6
Derek Carr,171.6,2021,281.0,QB,4,174.65,106.35
Daniel Jones,179.2,2021,171.9,QB,4,174.65,-2.75
Zach Wilson,180.7,2021,161.2,QB,4,174.65,-13.450000000000017
Sam Darnold,182.4,2021,175.6,QB,4,174.65,0.9499999999999886
Mac Jones,195.5,2021,239.9,QB,4,174.65,65.25
Jared Goff,226.0,2021,206.5,QB,4,174.65,31.849999999999994
Teddy Bridgewater,233.5,2021,209.7,QB,5,112.1,97.6
Jimmy Garoppolo,250.0,2021,243.5,QB,5,112.1,131.4
Cam Newton,259.0,2021,91.4,QB,5,112.1,-20.69999999999999
Taysom Hill,263.0,2021,117.5,QB,5,112.1,5.400000000000006
Tyrod Taylor,277.0,2021,86.7,QB,5,112.1,-25.39999999999999
Drew Lock,282.0,2021,54.8,QB,5,112.1,-57.3
Andy Dalton,327.0,2021,91.2,QB,6,14.9,76.3
Gardner Minshew,369.0,2021,34.7,QB,6,14.9,19.800000000000004
Marcus Mariota,373.0,2021,14.9,QB,6,14.9,0.0
Jordan Love,377.0,2021,24.1,QB,6,14.9,9.200000000000001
Chad Henne,392.0,2021,3.3,QB,6,14.9,-11.600000000000001
Mike Glennon,395.0,2021,46.9,QB,6,14.9,32.0
Christian McCaffrey,1.0,2021,127.5,RB,0,239.39999999999998,-111.89999999999998
Dalvin Cook,2.0,2021,208.3,RB,0,239.39999999999998,-31.099999999999966
Alvin Kamara,3.4,2021,234.7,RB,0,239.39999999999998,-4.699999999999989
Derrick Henry,3.9,2021,187.1,RB,0,239.39999999999998,-52.29999999999998
Ezekiel Elliott,5.2,2021,247.9,RB,0,239.39999999999998,8.500000000000028
Saquon Barkley,10.6,2021,150.6,RB,0,239.39999999999998,-88.79999999999998
Aaron Jones,10.8,2021,231.0,RB,1,227.8,3.1999999999999886
Austin Ekeler,10.9,2021,345.8,RB,1,227.8,118.0
Jonathan Taylor,11.3,2021,377.1,RB,1,227.8,149.3
Nick Chubb,13.4,2021,217.2,RB,1,227.8,-10.600000000000023
Antonio Gibson,15.3,2021,234.9,RB,1,227.8,7.099999999999994
Najee Harris,18.2,2021,300.7,RB,1,227.8,72.89999999999998
